Cler_surn	Cler_fore
Gratwicke	Johannes
Gratwicke	John
Graund	Brianus
Graunge	Gregorius
Graunge	Richardus
Graunger	George
Graunger	Robertus
Graunt	Gabriel
Graunt	Henry
Graunt	Hugo
Graunt	Johannes
Graunt	Johannes
Graunt	John
Graunt	Paulus
Graunt	Ricardus
Graunte	BLANK
Graunte	BLANK [but Edward]
Graunte	John
Graunte	Phelipp
Grauntham	George
Grav**'	Thomas
Grave	Francis
Grave	Gulielmus
Grave	Johannes
Grave	John
Grave	Joseph
Grave	Josephus
Grave	Nicholas
Grave	Robertus
Grave	Stephanus
Grave	Stephen
Grave	Thomas
Gravel	Richard
Gravener	Moses
Gravener	N.
Graves	Not given
Graves	Not given
Graves	blank
Graves	Jacobus
Graves	Johannes
Graves	Josephus
Graves	Leonardus
Graves	Morgan
Graves	Not given
Graves	Richard Morgan
Graves	Stephen
Graves	Thomas
Graves	unknown
Graves	Willimus
Gravesden	William
Gravesend	[blank]
Gravesende	William
Gravesin	not given
Graveslie	--
Gravestocke	William
Gravet	BLANK but William
Gravet	Johannes
Gravet	William
Gravett	BLANK
Gravett	Johannes
Gravett	John
Gravett	Thomas
Gravett	William
Gravett	Willimus
Gravis	Thomas
Grawenor	Richardus
Grawnge	Thomas
Grawnte	Edwardus
Grawnte	John
Gray	
Gray	Alexander
Gray	Andreas
Gray	Anthonius
Gray	Byerus
Gray	Cornelius
Gray	Edmundus
Gray	George
Gray	Georgius
Gray	Henricus
Gray	Henry
Gray	Hugh
Gray	James
Gray	Jeremias
Gray	Johannes
Gray	Johes
Gray	John
Gray	Nicholas
Gray	Not given
Gray	not given
Gray	Radulphus
Gray	Robert
Gray	Robertus
Gray	Stephus
Gray	Tho:
Gray	Thomas
Gray	unknown
Gray	Walter
Gray	William
Gray	Willmus
Gray	[blank]
Graye	George
Graye	Henricus
Graye	Johannes
Graye	John
Graye	Peter
Graye	Robert
Graye	Robertus
Graye	Thomas
Graye	Walterus
Graye	William
Graye	Williamus
Grayem [Grame]	Arthur
Grayle	Johannes
Grayle	Johes
Grayle	Thomas
Grayne	Arthur
Grayne	Georgius
Grayne	Robert
Graynefeild	John
Graynger	Thomas
Grayson	Thomas
Grayston	Anthony
Gream	Robert
Greane	John
Greane	Walterus
Greanestocke	William
Greatehead	Richardus
Greathead	Edvardus
Greathead	Edward
Greathead	Edwardus
Greatheade	Robert
Greathed	Johannes
Greatrax	Henry
Greatrex	Stephen
Greatrox	Isaac
Greatwike?	Stephanus
Greaues	Thomas
Greave	William
Greave*	William
Greaves	
Greaves	Alexander Benj.
Greaves	Alexander Benjamin
Greaves	Andreas
Greaves	blank
Greaves	Christopher
Greaves	Edward
Greaves	Joachim
Greaves	Johannes
Greaves	John
Greaves	John
Greaves	Leonardus
Greaves	Nicholas
Greaves	Not given
Greaves	Samuel
Greaves	Thomas
Greaves	unknown
Greaves	William
Greaves	William
Grebstock	John
Grede	John
Gree	Thomas
Greedy	Nicholas
Greegor	Thomas
Greek	Thomas
Greeke	Thomas
Green	blank
Green	C.S.
Green	Charles S.
Green	Cornelius
Green	Edw:
Green	Edward
Green	Ffrancis
Green	Fra:
Green	Francis
Green	Franciscus
Green	Gabriel
Green	Gulielmus
Green	Henricus
Green	Henry
Green	J.
Green	James
Green	Jo.
Green	Johannes
Green	John
Green	John Cheale
Green	Jonathan
Green	Jonathon
Green	not given
Green	not given
Green	Richard
Green	Rob:
Green	Robert
Green	Roger
Green	Rogerus
Green	Samuel
Green	Samuell
Green	Simon
Green	Stephanus
Green	Stephen
Green	Stephus
Green	Tho:
Green	Thomas
Green	unknown
Green	Vincent
Green	William
Green	Willielmus
Green	Wm.
Green?	Gulielmus
Greenacres	not given
Greenald	Robert
Greenald	Robertus
Greenall	G. Hutton
Greenall	John
Greenall	Nicholaus
Greenall	Richard
Greenaughe	Arthur
Greenaway	George
Greenaway	unknown
Greenaway	William
Greenaway	Willielmus
Greenbanks	George
Greenburie	[Tobias]
Greene	
Greene	Abraham
Greene	blank
Greene	Christoferus
Greene	Christopher
Greene	Christopherus
Greene	Christophorus
Greene	Daniel
Greene	Edmundus
Greene	Edvardus
Greene	Edward
Greene	Edwardus
Greene	Florence
Greene	Francis
Greene	Franciscus
Greene	Gabriel
Greene	Gabrielis
Greene	Gabrielis
Greene	Gabriell
Greene	George
Greene	Georgius
Greene	Gulielmus
Greene	Henricus
Greene	Henry
Greene	Henry Barnaby
Greene	illegible
Greene	Jacobus
Greene	Jasper
Greene	Jasperus
Greene	Johannes
Greene	John
Greene	Joseph
Greene	Nathanielis
Greene	Nicholas
Greene	Nicholaus
Greene	not given
Greene	not given
Greene	Ralphe
Greene	Reginaldus
Greene	Richard
Greene	Robert
Greene	Robertus
Greene	Roger
Greene	S.
Greene	Samuel
Greene	Tho.
Greene	Thomas
Greene	unknown
Greene	Wiliam
Greene	William
Greene	Willimus
Greenefeeld	Josephus
Greenefeild	Thomas
Greenefeld	Thomas
Greenegras	Abrahamus
Greenegrasse	Abrahamus
Greenehald	Robertus
Greenehill	
Greenehill	Nicholas
Greenehill	Nicholaus
Greenehill	Samuel
Greenehill	Williamus
Greenehill	Willielmus
Greeneinge	Johanes
Greenenoughe	Richard
Greeneway	Johannes
Greenewood	Daniel
Greenewood	James
Greenewood	John
Greenewood	Richardus
Greenewood	Roulandus
Greenewood	Rowland
Greenewood	Rowlandus
Greenewoodd	Jacobus
Greenfeild	Daniel
Greengras	Abrahamus
Greengrass	Abraham
Greengrasse	Abraham
Greengrasse	Abrahame
Greengrasse	Abrahamus
Greenhalgh	Johannes
Greenhalgh	John
Greenhall	Richard
Greenhall	Robertus
Greenhap	Robert
Greenhill	
Greenhill	Joh'es
Greenhill	Nicholas
Greenhill	Nicholaus
Greenhill	not given
Greenhill	Willielmus
Greenill	Johannes
Greening	Thomas
Greenling	Radulphus
Greenolphe	Richard
Greenough	Arthur
Greenough	Oliver
Greenough	Oliverus
Greenough	William
Greensgras	Abraham
Greenslade	Jo
Greenway	George
Greenway	Georgius
Greenway	Johannes
Greenway	Johes
Greenway	Richardus
Greenway	Thomas
Greenwell	Robertus
Greenwich	Willimus
Greenwod	Georgius
Greenwood	Adam
Greenwood	Daniel
Greenwood	Henricus
Greenwood	Henry
Greenwood	Jacobus
Greenwood	John
Greenwood	Josias
Greenwood	Richardus
Greenwood	Robert
Greenwood	Thomas
Greenwood	unknown
Greenwood	William
Greere	John
Greesham	Nathaniel
Greet	William
Greeted	Gulielmus
Greeve	Mart'us
Greeves	John
Greeves	William
Greeves	Willielmus
Greeves	Willlam
Greewoode	John
Greffeth	Evanus
Greffeth	Mauricius
Greffith	Thomas
Greg	Hamlet
Greg	not given
Greg	William
Gregcore	Benjamin
Grege	Robertus
Gregg	Jacobus
Gregg	Johannes
Gregg	Johannes
Gregg	not given
Gregill	John
Gregorie	Alexander
Gregorie	Christopher
Gregorie	Christopherus
Gregorie	Henricus
Gregorie	Jervasius
Gregorie	John
Gregorie	Robert
Gregorie	Robertus
Gregorie	Willimus
Gregory	
Gregory	A
Gregory	Abraham
Gregory	Abrahamus
Gregory	Abram
Gregory	Alexander
Gregory	Anthonius
Gregory	blank
Gregory	Christofer
Gregory	Christopher
Gregory	Clemens
Gregory	Clement
Gregory	Clementius
Gregory	Edward
Gregory	Henricus
Gregory	Henry
Gregory	Isaacus
Gregory	Jeremia
Gregory	Johannes
Gregory	Johes
Gregory	John
Gregory	Marcus
Gregory	Petrus
Gregory	Richard
Gregory	Robert
Gregory	Robertus
Gregory	Rogerus
Gregory	unknown
Gregory	Willelmus
Gregory	Willimus
Gregorye	Christoferus
Gregorye	Clement
Gregorye	John
Gregorye	Marcus
Gregorye	Robert
Gregson	Alex
Gregson	Alex:
Gregson	Alexander
Gregson	Alexandrus
Gregson	Christopher
Gregson	Francis
Gregson	Franciscus
Gregson	John
Gregson	Nicholas
Gregson	nil
Greisdale	Richard
Greit	Willielmus
Greius	Leonardus
Gremehill	not given
Gren	Edward
Gren	Obadiah
Gren	Thomas
Grenacres	Arthur
Grenakers	Arthur
Grenakers	Robert
Grenall	Williamus
Grenam	Thomas
Grenawey	
Grendall	Richard
Grendon	Richard
Grene	
Grene	Antoneye
Grene	Augustinius
Grene	Augustinus
Grene	Austin
Grene	Bartholomeus
Grene	Christoferus
Grene	Christopher
Grene	Edmundus
Grene	Edward
Grene	Eustachius
Grene	Gabriel
Grene	Gabriell
Grene	George
Grene	Henricus
Grene	Henry
Grene	Hugo
Grene	Humfridus
Grene	Jacobus
Grene	James
Grene	Johanes
Grene	Johannes
Grene	Johannes
Grene	John
Grene	Leonard
Grene	Nicholaus
Grene	not given
Grene	Radulphus
Grene	Richard
Grene	Robert
Grene	Robert
Grene	Robertus
Grene	Roger
Grene	Rogerus
Grene	Rychard
Grene	Simo
Grene	Thomas
Grene	W
Grene	W.
Grene	Walterus
Grene	Willelmus
Grene	William
Grene	Willielmus
Grene	Willimus
Greneakers	Robert
Greneald	Robertus
Grenefelde	Edward
Grenefilde	Georgius
Grenehalghe	Richard
Grenehall	Willelmus
Grenehed	Ricardus
Grenehill	Richard
Grenehill	Richardus
Grenehill	Stephanus
Grenehode	Robertus
Grenehood	Robertus
Grenehoode	Robertus
Greneleffe	William
Grenell	John
Grenestre	Georgius
Grenestrete	Georgius
Greneupp	Thomas
Greneupp	Willielmus
Greneway	Johannes
Greneway	Williamus
Grenewaye	Thomas
Grenewaye	William
Grenewaye	Williamus
Grenewey	Rogerus
Grenewey	unknown
Grenewiche	Thomas
Grenewicth	William
Grenewod	Gareth
Grenewodd	Johannes
Grenewodd	Robertus
Grenewood	BLANK [but this will be John G, master o
Grenewood	Charles
Grenewood	Jacobus
Grenewood	James
Grenewood	John
Grenewood	Robertus
Grenewood	Roland
Grenewoode	Edwardus
Grenewoode	Johannes
Grenhall	Radus
Grenhill	Nyc
Grenige	unknown
Grening	Christopher
Grennock	Richard
Grenow	Gerard
Grenshill	Robert
Grenslade	Johannes
Grenstrete	Georgius
Grent	John
Grenway	Johannes
Grenway	John
Grenwaye	Johannes
Grenwell	Johannes
Grenwood	Richard
Grenynge	Christopher
Grer	Edward
Gresborowe	Richardus
Gresbye	Georgius
Gresham	Thomas
Gresley	Franciscus
Gresley	Henricus
Gressam	Thomas
Gressham	Thomas
Gresthed	Richus
Grestocke	William
Grestocke	Wyllyam
Greswell	Henry
Greswold	Ceorge
Greswold	Johannes
Grete	Johannes
Grete	William
Greterake	Franciscus
Greterakes	Franciscus
Grethe	Edward
Gretorakes	Franciscus
Gretriths	Alexander
Gretton	
Gretton	Anthony
Gretton	Johannes
Grevatt	blank
Greve	Christopher
Greve	Thomas
Greve	William
Greve [= ?Geeve]	William
Greves	Johes
Greves	Nicholas
Greves	Nicholaus
Greves	Ralph
Greves	Ricardus
Greves	Williamus
Greves	Willielmus
Greveson	John
Grevestock	William
Grevett	Johannes
Grevill	Samuel
Grevis	Leonardus
Grevys	Christoferus
Grevys	Robert
Grew	Obadiah
Grey	
Grey	Abraham
Grey	Anthonius
Grey	blank
Grey	Edmundus
Grey	Georgius
Grey	Gulielmus
Grey	Henricus
Grey	Johannes
Grey	John
Grey	Nicholas
Grey	Nichus
Grey	Rauf
Grey	Ricardus
Grey	Richard
Grey	Ricus
Grey	Rob:
Grey	Robertus
Grey	Thomas
Grey	unknown
Grey	Walter
Grey	Walterus
Grey	William
Grey	Willimus
Grey	Willliam
Greye	John
Greye	Richard
Greye	Richardus
Greyffyus	Johes
Greyn	Henricus
Greyne	George
Greyve	Thomas
Grffith	Evan
Grfiffin	Charles
Grice	Thomas
Grice	William
Gridwell	
Grienhill	Jeames
Grifen	Johes
Grifen	John
Griffen	Benjamin
Griffen	David
Griffen	Guvidus
Griffen	John
Griffen	Owenus
Griffen	Radulphus
Griffen	Richard
Griffen	Richardus
Griffen	Richus
Griffen	Thomas
Griffen	William
Griffen	Willielmus
Griffen	Willmus
Griffeth	
Griffeth	David
Griffeth	James
Griffeth	Johannes
Griffeth	John
Griffeth	Morgan
Griffeth	Owenus
Griffeth	Thomas
Griffeth	William
Griffethe	Owinus
Griffeths	Johes
Griffies	Willielmus
Griffin	
Griffin	*xcell
Griffin	Abr:
Griffin	Bartholomew
Griffin	Ben
Griffin	Beniaminus
Griffin	Benjamin
Griffin	BLANK
Griffin	Brianus
Griffin	Edmundus
Griffin	Edward
Griffin	Edwardus
Griffin	Evanus
Griffin	H.
Griffin	Henricus
Griffin	Henry
Griffin	Hugh
Griffin	Ithiell
Griffin	Johanes
Griffin	Johannes
Griffin	Johes
Griffin	John
Griffin	John
Griffin	Lawrence
Griffin	Manritius
Griffin	Maurice
Griffin	not given
Griffin	Oliver
Griffin	Paul
Griffin	Peter
Griffin	Philip
Griffin	Radulphus
Griffin	Ralph
Griffin	Ricardus
Griffin	Richard
Griffin	Richardus
Griffin	Rimbone
Griffin	Robert
Griffin	Robertus
Griffin	Thomas
Griffin	William
Griffin	Willielmus
Griffin	Willmus
Griffine	Henry
Griffine	Rimbone
Griffine	Thomas
Griffinge	Henrie
Griffinhoofe	John George
Griffins	Roland
Griffinson	Charles
Griffinus	John
Griffith	
Griffith	Audeonus
Griffith	Audoenus
Griffith	blank
Griffith	Camber
Griffith	Carolus
Griffith	Charles
Griffith	Daniel
Griffith	David
Griffith	E
Griffith	E.
Griffith	Edrus
Griffith	Edward
Griffith	Edwardus
Griffith	Evan
Griffith	Evanus
Griffith	Foulk
Griffith	Francis
Griffith	Franciscus
Griffith	G
Griffith	Gabriel
Griffith	Gabrielus
Griffith	George
Griffith	Griffith
Griffith	Gulielmus
Griffith	Henry
Griffith	Hoellus
Griffith	Howellus
Griffith	Hugh
Griffith	Hugo
Griffith	Humfrey
Griffith	Humphredus
Griffith	Humphrey
Griffith	illegible
Griffith	Ithell
Griffith	Ithellus
Griffith	J
Griffith	J.
Griffith	Jabell
Griffith	Jeremia
Griffith	Jeremiah
Griffith	Jeremias
Griffith	Johannem
Griffith	Johannes
Griffith	Johes
Griffith	John
Griffith	Laurence
Griffith	Laurentius
Griffith	Matheus
Griffith	Mathew
Griffith	Mattheus
Griffith	Matthew
Griffith	Maurice
Griffith	Mauricius
Griffith	Morganus
Griffith	Morres
Griffith	Morris
Griffith	Myles
Griffith	Newcome
Griffith	nil
Griffith	not given
Griffith	Paulus
Griffith	Peter
Griffith	Reginald
Griffith	Rice
Griffith	Rice [Rhys]
Griffith	Riceus
Griffith	Richard
Griffith	Richard
Griffith	Richardus
Griffith	Robert
Griffith	Robertus
Griffith	Roger
Griffith	Rowlandus
Griffith	Thomas
Griffith	Willelmus
Griffith	William
Griffith	Willielmus
Griffith	Willimus
Griffithe	John
Griffithe	Thomas
Griffithes	David
Griffithes	William
Griffiths	
Griffiths	Abel
Griffiths	Audoenus
Griffiths	Benjamin
Griffiths	blank
Griffiths	Carolus
Griffiths	Daniel
Griffiths	David
Griffiths	Edward
Griffiths	Evan
Griffiths	Evanus
Griffiths	George
Griffiths	Griffith
Griffiths	Gulielmus
Griffiths	Henricus
Griffiths	Henry
Griffiths	Hoellus
Griffiths	Hoelus
Griffiths	Hugh
Griffiths	Hugo
Griffiths	Humphrey
Griffiths	Jeremiah
Griffiths	Jeremias
Griffiths	Johannes
Griffiths	John
Griffiths	John
Griffiths	Mauritius
Griffiths	Morganus
Griffiths	not given
Griffiths	Ricardus
Griffiths	Riceus
Griffiths	Richard
Griffiths	Richardus
Griffiths	Richus
Griffiths	Robert
Griffiths	Rynallt
Griffiths	Samuel
Griffiths	Thomas
Griffiths	unknown
Griffiths	Walter
Griffiths	William
Griffiths	Willielmus
Griffiths, als. Blethine	William
Griffitts	William
Griffiz	Robertus
Griffiz	Rogerus
Grifften	Thomas
Griffths	Evan
Griffths	John
Grifftith	Richard
Griffyn	David
Griffyn	Edward
Griffyn	Johanes
Griffyn	John
Griffyn	Manritius
Griffyn	Mathew
Griffyn	Ralph
Griffyn	Ricardus
Griffyn	Richardus
Griffyn	Willimus
Griffyth	John
Griffyth	Richard
Griffyth	Robert
Griffyth	William
Griffythe	David
Griffythe	Johannes
Griffythe	John
Grifith	not given
Grig	John
Grigg	Johanes
Grigg	Johannes
Grigg	Thomas
Grigg	William
Grigge	William
Griggs	Stephanus
Griggs	Thomas
Grigson	Johannes
Grigson	Radulphus
Grigson	Richard
Grigson	Richardus
Grills	Franciscus
Grimbaldston	Richardus
Grimbaldstone	Johannes
Grimbalson	Joannes
Grime	Johannes
Grimer	unknown
Grimes	
Grimes	Johannes
Grimes	Johes
Grimeston	Thomas
Grimmer	Rob:
Grimsby	Johannes
Grimshaw	Thomas
Grimshaw	William
Grimshawe	Henricus
Grimshay	Richard
Grimston	blank
Grimston	Henry
Grimston	Samuel
Grimstone	Harbottle
Grimstone	Johannes
Grimwell	Johannes
Grindall	Francis
Grindall	Franciscus
Grindall	James
Grine	Christopher
Grine	Johannes
Grine	Stephen
Grinhill	James
Grinsell	Robert
Grinshawe	John
Grinwell	J.
Grinwell	Jo.
Grinwell	Johannes
Grisdale	Browne
Grisdale	not given
Grisdale	Solomon
Grisdale	Thomas
Grise	Laurentius
Grisedale	Edward
Grisedale	Joannes
Grisedale	Johannes
Grisedale	Ricardus
Grisedale	Richardus
Grisedale	Thomas
Griswold	Henricus
Grix	Johannes
Groffham	Ricardus
Grome	Geo. Kneller
Grome	George Kneller
Grome	John
Grome	Thomas
Gromiger	Christoforus
Grono	Evan
Groom	Johannes
Groom	William
Groome	Johannes
Groome	Not given
Groome	Reginald
Groome	Thomas
Groome	William
Groose	Thomas
Grose	Edwardus
Grosse	Edmund
Grosse	Gracius
Grosse	Luke
Grosse	Thomas
Grouge	John
Groundell	Joseph
Grove	Alanus
Grove	Charles
Grove	Daniel
Grove	Dav
Grove	Francis
Grove	Gregory
Grove	Henry
Grove	Johannes
Grove	John
Grove	John Worrall
Grove	Not given
Grove	Phillipp
Grove	Ricardus
Grove	Robert
Grove	Tho.
Grove	Thomas
Grove	Willelmus
Grove	William
Grover	Jho.
Grover	Simon
Groves	Edwardus
Groves	Henricus
Groves	Reginald
Groves	unknown
Growdon	Richard
Growte	Nicholaus
Growte	Pancras
Growte	Pancratius
Growte	William
Groyn	John
Grubb	Johannes
Gruchie	Luke
Grudell	Williamus
Gruff	Humfrey
Gruff	Rogerus
Gruff	Thomas
Gruff.	Thomas
Gruffen	Lancelotus
Gruffith	Edward
Gruffith	Evan
Gruffith	Evans
Gruffith	Ithelus
Gruffith	John
Gruffith	Mores
Gruffith	Rice
Gruffith	Richard
Gruffith	Thomas
Gruffiths	John
Gruffyth	Evan
Gruggham	Johannes
Grugham	Johannes
Grumbold	not given
Grundie	Georgio
Grundie	Georgius
Grundie	John
Grundie	Thomas
Grundie	unknown
Grundy	
Grundy	Joannes
Grundy	Johannes
Grundy	John
Grundy	Thomas
Grundy	unknown
Grundye	Georgius
Grundyll	Joannes
Grunell	Johannes
Grushie	Luc
Gryce	John
Gryce	Nicholas
Gryce [= le Gris]	Nicholas
Gryfen	Rychard
Gryffen	Gabrielus
Gryffen	Johannes
Gryffen	Lancellottus
Gryffen	Robertus
Gryffethe	Johis
Gryffin	Johnes
Gryffin	Lawrentius
Gryffin	Richardus
Gryffine	Thomas
Gryffith	Johannes
Gryffith	John
Gryffith	Ricardus
Gryffith	Richardus
Gryffith	Thomas
Gryffithe	Davye
Gryffydh	David
Gryffydh	John
Gryffyn	David
Gryffyn	Hugo
Gryffyn	Johanes
Gryffyn	Johes
Gryffyn	John
Gryffyn	Radulphus
Gryffyn	Ricus
Gryffyn	Robert
Gryffynson	Charaus
Gryffys	Hugo
Gryffyth	Edwardus
Gryffyth	Johannes
Gryffyth	John
Gryffyth	Robertus
Gryffyth	Thomas
Gryffythe	David
Gryffythe	Johannes
Gryffythe	John
Gryffythe	Thomas
Gryfithe	Edmund
Gryfithe	Thomas
Gryfyn	Robertus
Gryfythes	not given
Gryggs	William
Grym	Thomas
Gryme	Georgius
Gryme	Johannes
Gryme	Richard
Gryme	Thomas
Grymehill	Jeames
Grymer	Robertus
Grymes	John
Grymes	not given
Grymesbye	William
Grymesbye	Williamus
Grymesdyche	William
Grymsbie	Willimus
Grymshawe	Henricus
Grymshawe	John
Grymston	Johannes
Grymston	John
Grymston	Thomas
Grymysbye	William
Grynalghe	Richard
Gryndall	Edmundus
Gryndall	Jacobus
Gryndall	Radulphus
Gryne	Edmund
Grynhill	Jeames
Grynnacres	Arthur
Grynne	Johannes
Grynne	Thomas
Grynshyll	Robertus
Grynwell	Jo.
Grynwell	Johannes
Grysdale	Thomas
Gryse	John
Gryse	Thomas
Grysedale	Joannes
Grysedale	Richardus
Grysedale	Thomas
Grythe	Edward
Grytt	William
Gualline	Peter
Gualter	Thomas
Guard	J
Guard	John
Gubbs	A S'ton church
Gubbs	nil
Gubbs	Tho:
Gubbs	Thom:
Gubbs	Thomas
Guddladd	Andreas
Gudgon	Georgius
Gudlad	Andreas
Gudladd	Andreas
Gudnape	Wylliam
Gudwyn	Christopher
Gudwyn	Here
Gueast	Gulielmus
Guest	blank
Guest	Georgius
Guest	Jesperus
Guest	Johes
Guest	John
Guest	Joseph
Guest	William
Guever	William
Guff	Roger
Guibon	Humfridus
Guibons	John
Guidatt	Robertus
Guigan	unknown
Guigane	Francis
Guildon	John
Guilford	blank
Guille	William
Guillemus	Bradewell
Guilliams	Johannes
Guilte	not given
Guinn	Humphridus
Guinnett	Isaacus
Guise	Anthonius
Guise	William
Guldeford	Henricus
Gullant	Robto
Guller	Jacobus
Gulley	Richard
Gullie	Jacobus
Gulliferd	Robertus
Gullifor	Robtus
Gulls	Richus
Gulls	unknown
Gully	Jacob
Gully	Johannes
Gulson	Henricus
Gulson	John
Gulson	unknown
Gulson	William
Gulsone	Artho
Gulston	Matheus
Gulytoms	Johes
Gumble	Thomas
Gun	Wm.
Gundeye	William
Gundrie	William
Gundry	Hugo
Gundry	Ja
Gundry	Jacobus
Gundry	Joh'es
Gundry	unknown
Gundrye	William
Gunell	Thomas
Gunell	W
Gunn	William Alphonsus
Gunnas	Rycherd
Gunnell	Johannes
Gunnell	Willimus
Gunner	Robert
Gunning	blank
Gunning	Peter
Gunning	Petrus
Gunning	S
Gunning	Stuart
Gunning	unknown
Gunnis	Rob:
Gunnis	Robertus
Gunnning	Petrus
Gunnynge	George
Gunsley	Roberte
Gunsley	Robertus
Gunter	Edmund
Gunter	Edrus
Gunter	Thomas
Gunter	William
Gunton	blank
Gunton	Symon
Gur	Richardus
Gurden	Nathll
Gurdon	John
Gurdon	unknown
Gurdyne	Robert
Gurgany	Joh'es
Gurgeny	John
Gurgney	William
Gurgney	Willimus
Gurle	Johannes
Gurnall	Gulielmus
Gurnay	Ricardus
Gurnay	Richard
Gurnell	Thomas
Gurnett	George
Gurnett	unknown
Gurney	Philippus
Gurney	Richard
Gurney	Richardus
Gurney	Thomas
Gurrie	William
Gurrie [= Curry?]	William
Gurt	John
Gussett	Richardus
Gutch	Not given
Gutch	Not given
Gutch	BLANK
Gutes	Willo
Guthorie	Robert
Guthree	Robert
Guthrie	William
Guthrie	Williamus
Guthrie	Willimus
Guthry	not given
Guttes	William
Guttridge	Robert
Guy	blank
Guy	Christopherus
Guy	Edward
Guy	Edwardus
Guy	George
Guy	Gerard
Guy	Henricus
Guy	Johannes
Guy	John
Guy	Johnes
Guy	Jos:
Guy	Josephus
Guy	Nicholas
Guy	Nicholaus
Guy	Nichus
Guy	Not given
Guy	Richardus
Guy	Richus
Guy	Thomas
Guy [?]	John
Guy(e)	John
Guye	Edward
Guye	Johannes
Guye	Johes
Guye	Rychard
Guye	William
Guye	Willielmus
Guye	Willmus
Guyett	Rogerus
Guyldon	John
Guyll	John
Guyllin	blank
Guyllun?	blank
Guylyams	Johes
Guymme	Not given
Guyn	Edmundus
Guyn	Humphry
Guyn	Richard
Guyon	Robert
Guyon	Robertus
Guyse	Anthonius
Guyse	Authirius
Guysworth	Egidius
Guyton	Thomas
Gwarryar	Petrus
Gwarryer	Petrus
Gwatkin	Richard
Gwatkin	Thomas
Gweneth	Johannes
Gwerson	Christopherus
Gwiliams	John
Gwill'm	Thomas
Gwillanns	Willimus
Gwilliam	Lewis
Gwilliam	Petrus
Gwilliams	John
Gwillim	David
Gwillim	John
Gwillim	Thomas
Gwillim	Thomas Harcourt
Gwillime	John
Gwillun	William
Gwillym	John
Gwin	David
Gwin	Griffith
Gwin	Gruffith
Gwin	Hugh
Gwin	John
Gwin	Maurice
Gwin	Moris
Gwin	Morrice
Gwin	Not given
Gwin	Owinus
Gwin	Philippus
Gwin	unknown
Gwin	William
Gwine	Morgan
Gwinne	Owinus
Gwinnet	Isaac
Gwinnett	Isaacus
Gwinnett	Johannes
Gwyett	Richard
Gwyett	Roger
Gwyffe	Johes
Gwyll	John
Gwylyn	John
Gwyn	blank
Gwyn	David
Gwyn	Edru:
Gwyn	Edrus
Gwyn	Eduardus
Gwyn	Edwardus
Gwyn	Griffith
Gwyn	Gulielmus
Gwyn	Hugo
Gwyn	Humfredus
Gwyn	Humphridus
Gwyn	Jacobus
Gwyn	Johannes
Gwyn	John
Gwyn	Mawrice
Gwyn	Nathaniel
Gwyn	not given
Gwyn	Owynus
Gwyn	Richard
Gwyn	Richardus
Gwyn	Robertus
Gwyn	Rychard
Gwyn	Sam
Gwyn	Sam:
Gwyn	Thomas
Gwyne	Hugo
Gwyne	Humphredus
Gwyne	John
Gwynn	Augustin
Gwynn	Augustine
Gwynn	David
Gwynn	Edrus
Gwynn	Edw:
Gwynn	Edwardus
Gwynn	Johannem
Gwynn	Johannes
Gwynn	John
Gwynn	Jonathan
Gwynn	Mansfield
Gwynn	Nathaniel
Gwynn	not given
Gwynn	Thomas
Gwynne	David
Gwynne	Edrus
Gwynne	Edwardus
Gwynne	Johannes
Gwynne	John
Gwynne	Ludovicus
Gwynne	Thomas
Gwynne	unknown
Gwynne	Willaim
Gwynne	William
Gwynne	William, Junior
Gwynne Davies	William
Gwynne Jnr.	Wm.
Gy**	Johes
Gybbens	Robert
Gybbes	Edmmundus
Gybbes	John
Gybbes	Robertus
Gybbes	Simon
Gybbes	William
Gybbins	Walterus
Gybbison	Hugo
Gybbon	Johannes
Gybbon	Willelmus
Gybbons	Gulielmus
Gybbons	Johannes
Gybbons	Walterus
Gybbons	William
Gybbs	Rogerus
Gybbyns	Gulielmus
Gybbyns	Richardus
Gybbyns	Thomas
Gybens	Richardus
Gybon	not given
Gybon	Rics
Gybons	Richardus
Gybons	Robert
Gybonson	Matheus
Gybson	Christopherus
Gybson	George
Gybson	Georgius
Gybson	Henricus
Gybson	Jacobus
Gybson	James
Gybson	Johannes
Gybson	Johes
Gybson	John
Gybson	Percevall
Gybson	Percevallus
Gybson	Percevalus
Gybson	Petrus
Gybson	Ralph
Gybson	Ricardus
Gybson	Richardus
Gybson	Robertus
Gybson	Rogerus
Gybson	Thomas
Gybson	Williamus
Gybson	Willielmus
Gybsuns	Richard
Gye	Vyncent
Gye	Williamus
Gyells	Johannes
Gyer	Franciscus
Gyer	Jonath:
Gyet	Ambrose
Gyett	Ambrose
Gyett	Ambrosius
Gyett	William
Gyfford	Anthony
Gyfford	BLANK
Gyfford	Gulielmus
Gyfford	Roger
Gyfforde	Hugo
Gyfforde	John
Gyfforde	William
Gyfforde	Williamus
Gyffray	Georgius
Gyffrayson	Georgius
Gyffyn	Thomas
Gylbancke	Nicholaus
Gylbanke	Launcelot
Gylbard	Williamus
Gylbert	Johannes
Gylbert	Rogerus
Gylbert	Thomas
Gylbertes	Richardus
Gylbye	Matheu
Gylbye	Mathew
Gylbye	Thomas
Gylder	blank
Gylder	Johannes
Gyle	Richard
Gyles	obias
Gyles	
Gyles	Edward
Gyles	Johannes
Gyles	John
Gyles	Lawrence
Gyles	Maschall
